Ticker,Name,Country,Financial Currency,Sector Key,Industry Key,Market Cap,Market Cap History,Stock Price,Dividends,Current Asset,Non Current Asset,Total Liabilities,Net Income,ROIC,Final Value,Margin
007860.KS,"Seoyon Co., Ltd.",South Korea,KRW,consumer-cyclical,auto-parts,206219345920,"[206219345920, 199490087000.0, 180422428597.65625, 394835351612.1094]","[9500.0, 9190.0, 8311.6015625, 18189.05859375]","[0.0, 0.0, 100.0, 100.0]","[1227937214610.0, 1156476041720.0, 907740418740.0, 937642614430.0]","[1543933438260.0, 1167067305200.0, 1230138972510.0, 1213369565620.0]","[1556642713410.0, 1319636711040.0, 1231606779260.0, 1324421696930.0]","[112310874800.0, 65852249240.0, 23676202160.0, -5360874360.0]","[0.2032241144311126, 0.10818390584164916, 0.05376276090992374, NaN]",1511901888175.795,7.331523051005684
017390.KS,"Seoul City Gas Co., Ltd.",South Korea,KRW,utilities,utilities-regulated-gas,220542468096,"[220542468096, 337863459262.34375, 731326165918.125, 480941540675.625]","[56800.0, 87015.640625, 188350.6875, 123864.9375]","[0.0, 2250.0, 1750.0, 1750.0]","[1011629402470.0, 1062951374970.0, 737642195360.0, 865992763440.0]","[765590377810.0, 808391072070.0, 924959680660.0, 823720362320.0]","[709423037090.0, 818373686140.0, 623830583610.0, 655228369110.0]","[20144559420.0, 17681236470.0, 8304658870.0, 131012707400.0]","[0.021306248593483533, 0.019201179875957347, 0.013106503134839723, 0.1274306956954184]",397116538770.07935,1.800635234558173
021050.KS,"Seowon Co., Ltd.",South Korea,KRW,industrials,metal-fabrication,81418936320,"[81418936320, 76101783800.0, 88540129000.0, 117280957441.8457]","[1715.0, 1603.0, 1865.0, 2470.393798828125]","[0.0, 0.0, 0.0, 15.0]","[86417612760.0, 96417388920.0, 126139778560.0, 96750905760.0]","[160579655790.0, 169815468410.0, 167226199820.0, 129203225590.0]","[123001609080.0, 129996555570.0, 154493744000.0, 120382589670.0]","[-10159276980.0, 276402000.0, 16966480000.0, -5466720240.0]","[NaN, NaN, 0.09369696703591855, NaN]",,
003030.KS,SeAH Steel Holdings Corporation,South Korea,KRW,basic-materials,steel,860617965568,"[860617965568, 654131344947.1875, 566834807624.0625, 271783972489.21875]","[213000.0, 161895.265625, 140289.671875, 67265.6015625]","[0.0, 2000.0, 2250.0, 1750.0]","[2433040225710.0, 2127561535720.0, 1711494700190.0, 1171612391210.0]","[1907715770390.0, 1444506122940.0, 1187504327000.0, 1143945765480.0]","[1951857663880.0, 1591270344980.0, 1312346968530.0, 984841924570.0]","[283628813000.0, 278374030780.0, 175962413010.0, 17080714360.0]","[0.15123218825314805, 0.16644609465065102, 0.11652101096222216, 0.030185402944110082]",5257080671038.357,6.108495152746123
004430.KS,"Songwon Industrial Co., Ltd.",South Korea,KRW,basic-materials,specialty-chemicals,329040003072,"[329040003072, 389865210937.5, 580814484375.0, 420215859375.0]","[13710.0, 16244.3837890625, 24200.603515625, 17508.994140625]","[0.0, 250.0, 500.0, 200.0]","[569230000000.0, 680707000000.0, 628381000000.0, 412167000000.0]","[520514000000.0, 536604000000.0, 487268000000.0, 478975000000.0]","[384152000000.0, 534689000000.0, 572395000000.0, 427645000000.0]","[34847000000.0, 131932000000.0, 72273000000.0, 27453000000.0]","[0.047276867022589715, 0.1446233907595085, 0.08979362985318093, 0.0473385390136774]",520928859798.7135,1.5831778961074368
126720.KS,"Soosan Industries Co., Ltd.",South Korea,KRW,industrials,specialty-industrial-machinery,349342269440,"[349342269440, 312376694940.03906, NaN, NaN]","[24650.0, 22041.666015625, NaN, NaN]","[0.0, 800.0, 600.0, 0.0]","[345622189070.0, 342710063000.0, 183267009930.0, 134231089300.0]","[257621897330.0, 234445368230.0, 215363414720.0, 210681173140.0]","[104296849540.0, 114148849590.0, 123360838500.0, 129487942950.0]","[48773444730.0, 41805749810.0, 52862382590.0, 25135412680.0]","[0.09600308960059764, 0.08533336063486355, 0.16680058793750466, 0.10658852164215973]",689227530127.6022,1.9729291025458857
016590.KS,"Shindaeyang Paper Co., Ltd.",South Korea,KRW,basic-materials,paper-paper-products,195865411584,"[195865411584, 191421144000.0, 289361447191.40625, 73669861302.53906]","[6170.0, 6030.0, 9115.2392578125, 2320.690673828125]","[0.0, 0.0, 125.0, 125.0]","[330899042810.0, 330075836940.0, 318215034740.0, 281017598190.0]","[545313149950.0, 554454052890.0, 527736476990.0, 528114637180.0]","[189456582350.0, 227229978190.0, 219154383680.0, 209644030150.0]","[47860380280.0, 47580973940.0, 54114187420.0, 42429774350.0]","[0.083985195579827, 0.08337258316213002, 0.10431408227971382, 0.08648303154016088]",553592575232.9918,2.8263927293542324
034300.KS,Shinsegae Engineering & Construction Inc.,South Korea,KRW,industrials,engineering-construction,82261827584,"[82261827584, 143570175000.0, 232910157106.34766, 327010539400.78125]","[10600.0, 18500.0, 30012.068359375, 42137.546875]","[0.0, 0.0, 500.0, 850.0]","[663932525850.0, 482600874550.0, 384523029890.0, 343791324100.0]","[597788592370.0, 553010079320.0, 444475314190.0, 421822899490.0]","[1141761518990.0, 751891779260.0, 602860755820.0, 563223277350.0]","[-158501543690.0, -14219380450.0, 26155222470.0, 12230772750.0]","[NaN, NaN, 0.11919012455831487, 0.06694432208836366]",,
002030.KS,"ASIA Holdings CO., Ltd.",South Korea,KRW,basic-materials,building-materials,453449744384,"[453449744384, 248630544304.6875, 227091362148.4375, 218471576441.40625]","[266500.0, 146124.328125, 133465.390625, 128399.3984375]","[0.0, 600.0, 3750.0, 3000.0]","[873549386330.0, 881507374670.0, 800688243830.0, 658015861580.0]","[2398536619550.0, 2300868573400.0, 2314582141560.0, 2229515162040.0]","[1291990927520.0, 1317598873790.0, 1399054580830.0, 1359881772390.0]","[93325950160.0, 84017719010.0, 105035588910.0, 42023147790.0]","[0.11405655066147039, 0.11111187109657461, 0.1260002191898526, 0.0725011388199915]",627252161567.7261,1.3832892604666307
002310.KS,"Asia Paper Manufacturing. Co., Ltd",South Korea,KRW,basic-materials,paper-paper-products,365501546496,"[365501546496, 284908603434.4238, 305713480403.8574, 370534211772.9492]","[8280.0, 6454.26318359375, 6925.57275390625, 8394.0087890625]","[0.0, 500.0, 1000.0, 900.0]","[403603823020.0, 441835691580.0, 359222505280.0, 290494739260.0]","[644573941810.0, 593112570110.0, 610370747910.0, 591832185740.0]","[198420445500.0, 230662239690.0, 255172404290.0, 248826738130.0]","[81053175530.0, 94400172510.0, 90996794510.0, 54245095690.0]","[0.09115532459169638, 0.10849318606783806, 0.11294214027406543, 0.0748650605993267]",1014421094030.1731,2.775422166486715
122900.KS,iMarketKorea Inc.,South Korea,KRW,industrials,specialty-business-services,273739415552,"[273739415552, 299240272617.48047, 306777478083.39844, 279016009982.22656]","[8700.0, 9510.4697265625, 9750.017578125, 8867.701171875]","[0.0, 450.0, 600.0, 750.0]","[1012629090480.0, 927259777470.0, 834933080270.0, 866790546650.0]","[361087962110.0, 297694898860.0, 285226728760.0, 244030533390.0]","[973345148700.0, 814780662560.0, 703385717080.0, 693884810290.0]","[15127869470.0, 22224037880.0, 38166061620.0, 21360380030.0]","[0.05971689261866133, 0.07872251116256213, 0.11802014818106393, 0.0796425964379016]",153183081401.2019,0.5595945366227429
003560.KS,IHQ Inc.,South Korea,KRW,communication-services,entertainment,19671289856,"[19671289856, 58990274548.70117, 246821224888.04688, 599775588909.6875]","[10750.7001953125, 10750.7001953125, 44982.0078125, 109306.28125]","[0.0, 0.0, 0.0, 0.0]","[15840598270.0, 22750455380.0, 120111870410.0, 95740933770.0]","[135812502820.0, 223569674030.0, 118456575400.0, 50578923340.0]","[43043155300.0, 158843224640.0, 120389630160.0, 27655370330.0]","[35972213730.0, -102471913110.0, -10146496280.0, -18235898520.0]","[0.4175737114986218, NaN, NaN, NaN]",,
023960.KS,"SC Engineering Co., Ltd",South Korea,KRW,industrials,engineering-construction,51989913600,"[51989913600, 82387503500.0, 90804301500.0, 123014740000.0]","[1606.0, 2545.0, 2805.0, 3800.0]","[0.0, 0.0, 0.0, 0.0]","[49108963020.0, 52925045640.0, 76863061980.0, 20426043440.0]","[50194989790.0, 53581479730.0, 39563750590.0, 48170596390.0]","[60269563130.0, 65881041280.0, 71886044020.0, 48922064940.0]","[-2364589340.0, 5369963200.0, -7645317430.0, -2997696000.0]","[NaN, 0.14227682398361396, NaN, NaN]",,
000670.KS,Young Poong Corporation,South Korea,KRW,basic-materials,other-industrial-metals-mining,682891608064,"[682891608064, 946071500000.0, 1136002019128.75, 1174265880946.25]","[397000.0, 550000.0, 660416.375, 682661.125]","[0.0, 0.0, 10000.0, 10000.0]","[1369894823000.0, 1747077425360.0, 1846657402610.0, 1578390384810.0]","[4198222147040.0, 4124856227090.0, 3674344003000.0, 3422465566680.0]","[1285348175270.0, 1468547025480.0, 1618710697770.0, 1288719462720.0]","[-60861951070.0, 367167778520.0, 124170493070.0, 132636103640.0]","[NaN, 0.10081547116155705, 0.04545300276985757, 0.024660525445023833]",,
271560.KS,ORION Corp.,South Korea,KRW,consumer-defensive,confectioners,3715707174912,"[3715707174912, 5004927894525.0, 3725836455000.0, 4547117068037.5]","[94000.0, 126614.71875, 94256.25, 115033.015625]","[0.0, 1250.0, 950.0, 750.0]","[1628205234770.0, 1470432835840.0, 1146230732060.0, 797543593580.0]","[1893179893060.0, 1901251078370.0, 1974197928830.0, 1867862840110.0]","[565908178490.0, 732455081520.0, 827878188580.0, 767898167760.0]","[376646552730.0, 392351423520.0, 257704400530.0, 267586357690.0]","[0.1352472036345722, 0.151795753740743, 0.10976141352081362, 0.13561081606285272]",6614309217664.623,1.7800943148382706
001800.KS,ORION Holdings Corp.,South Korea,KRW,consumer-defensive,confectioners,914381864960,"[914381864960, 899303422152.7344, 785625000679.4922, 888221606314.9414]","[15200.0, 14949.34765625, 13059.642578125, 14765.1318359375]","[0.0, 750.0, 700.0, 650.0]","[1684449259390.0, 1584060873910.0, 1300793939000.0, 942466720980.0]","[3453850798480.0, 3518107557280.0, 3660994399480.0, 3555084225130.0]","[818487035310.0, 977214307930.0, 1090941456910.0, 1002841041100.0]","[85624031640.0, 102966522180.0, 85985012790.0, 77512476210.0]","[0.1287638906806738, 0.14040451520312758, 0.09561919373678603, 0.09870347376001204]",2032868958607.0005,2.2232166193452767
006980.KS,"Woosung Co., Ltd.",South Korea,KRW,consumer-defensive,packaged-foods,51591876608,"[51591876608, 63142296000.0, 79954574000.0, 88324597884.6875]","[20100.0, 24600.0, 31150.0, 34410.9296875]","[0.0, 0.0, 0.0, 150.0]","[248068670570.0, 255997620670.0, 197622310340.0, 178368654350.0]","[177258893370.0, 145971652330.0, 146995430420.0, 135088751960.0]","[242808033710.0, 228737289470.0, 172372494240.0, 136104555810.0]","[11055745200.0, 126061430.0, -5798515340.0, 5762099560.0]","[0.054115460933873476, NaN, -0.03716556245400047, 0.029519239296906]",,
105840.KS,Woojin Inc.,South Korea,KRW,technology,scientific-technical-instruments,180341063680,"[180341063680, 178365164026.46484, 246541883964.55078, 97963352017.82227]","[9100.0, 9000.2958984375, 12440.4892578125, 4943.22509765625]","[0.0, 200.0, 150.0, 100.0]","[105364907390.0, 95530996570.0, 99487614470.0, 69888611940.0]","[134936168750.0, 131522379080.0, 130307004540.0, 170285897190.0]","[43017758390.0, 50483944670.0, 70225425890.0, 73838366290.0]","[11674891240.0, 9464457050.0, -7832553650.0, 34140007930.0]","[0.08429796915540141, 0.07166928367606834, NaN, 0.18222206689961798]",157725022539.8006,0.8745929480579661
077500.KS,Uniquest Corporation,South Korea,KRW,technology,electronics-computer-distribution,147744686080,"[147744686080, 250862148112.20703, 278873364511.91406, 254738416839.0625]","[6840.0, 11613.9345703125, 12910.744140625, 11793.390625]","[0.0, 200.0, 240.13876, 360.20813]","[420677252480.0, 397107859460.0, 271743346840.0, 214824112070.0]","[33727128280.0, 213615558710.0, 218588871040.0, 165153638210.0]","[240747285700.0, 262882234230.0, 181823563160.0, 143296165580.0]","[19342158850.0, 49119383340.0, 62562127140.0, 23932218130.0]","[0.07973623406150449, 0.124994620521005, 0.17100879393995835, 0.07861452278463585]",377551351091.63257,2.5554310013369825
025820.KS,"Lee Ku Industrial Co., Ltd.",South Korea,KRW,industrials,metal-fabrication,241776984064,"[241776984064, 157171760000.0, 131559519859.76562, 129727215478.90625]","[7230.0, 4700.0, 3934.10205078125, 3879.3095703125]","[0.0, 0.0, 50.0, 50.0]","[202939966220.0, 223408617530.0, 210857272380.0, 152392117690.0]","[110951651370.0, 113803814610.0, 113084152030.0, 119273143510.0]","[187965582990.0, 209999597610.0, 201231109370.0, 169397042450.0]","[656314430.0, 5720773050.0, 21053901720.0, 1896399130.0]","[0.0950264103906576, 0.04141121302476344, 0.09126044463466632, 0.020310806586808994]",19869773486.76068,0.08218223733612716
006490.KS,"Inscobee., Inc.",South Korea,KRW,communication-services,telecom-services,138931683328,"[138931683328, 162913248000.0, 297463680000.0, 342429120000.0]","[1205.0, 1413.0, 2580.0, 2970.0]","[NaN, NaN, NaN, NaN]","[27820318280.0, 28777159010.0, 36939215250.0, 26007708190.0]","[48663825130.0, 72406625070.0, 72410730020.0, 50226067640.0]","[38133734130.0, 38132316930.0, 43461356420.0, 33050533810.0]","[-30176927150.0, -7231097250.0, 5304170150.0, 9306361420.0]","[NaN, NaN, 0.07210111865901936, 0.18389371519704334]",,
348950.KS,JR Global REIT,South Korea,N/A,N/A,N/A,815162851328,"[815162851328, 805734128250.0, 884370538500.0, 769558470937.5]","[4130.0, 4082.2294921875, 4480.638671875, 3898.946533203125]","[0.0, 385.0, 380.0, 365.51354]","[105259565900.0, 117916682670.0, NaN, NaN]","[1951581271040.0, 1886985595270.0, NaN, NaN]","[1174649682870.0, 1213284152150.0, NaN, NaN]","[26728872480.0, NaN, NaN, NaN]","[0.01748151904147957, NaN, NaN, NaN]",,
001630.KS,Chong Kun Dang Holdings Corp.,South Korea,KRW,healthcare,drug-manufacturers-specialty-generic,280396988416,"[280396988416, 244216728000.0, 299952155744.0625, 481067567964.375]","[58900.0, 51300.0, 63007.74609375, 101052.7265625]","[0.0, 0.0, 1400.0, 1400.0]","[419678255650.0, 398595725430.0, 436869440370.0, 394391527600.0]","[1036325394850.0, 977777244120.0, 930765724530.0, 864060278400.0]","[632518933640.0, 577829023460.0, 527666927440.0, 418150785220.0]","[47007481860.0, 1074457390.0, 15993184040.0, 78675625300.0]","[0.057321194224051325, NaN, 0.03382075803808104, 0.15375984283091929]",,
088790.KS,"Jindo.Co., Ltd.",South Korea,KRW,consumer-cyclical,apparel-manufacturing,29750003712,"[29750003712, 35475945000.0, 41342096847.387695, 63688298449.26758]","[2390.0, 2850.0, 3321.263916015625, 5116.47119140625]","[0.0, 0.0, 70.0, 40.0]","[69679906510.0, 74702031470.0, 81649151260.0, 73850846750.0]","[54616727300.0, 54498748390.0, 54795493830.0, 54603132680.0]","[16788657560.0, 25027285480.0, 35781861960.0, 31364731750.0]","[4390520650.0, 4571584440.0, 3568236830.0, -1810582910.0]","[0.043316692910687855, 0.043908695834702936, 0.033760141332387715, NaN]",78832009456.69054,2.6498151132967003
003780.KS,"Chin Yang Industry Co., Ltd.",South Korea,KRW,consumer-cyclical,auto-parts,83200000000,"[83200000000, 85042185058.59375, 97408504882.8125, 65820967773.4375]","[6400.0, 6541.70654296875, 7492.9619140625, 5063.1513671875]","[0.0, 250.0, 200.0, 175.0]","[36374924530.0, 33928799910.0, 30823446260.0, 31919213840.0]","[53654778860.0, 48791154770.0, 47047831730.0, 38803369970.0]","[33019849000.0, 31490483060.0, 30401132850.0, 27292881210.0]","[8496471710.0, 6136146700.0, 6197904310.0, 5136548710.0]","[0.12981698170642889, 0.10224191405765287, 0.10462391009197346, 0.09519966679524636]",101545311988.53793,1.2204965383237731
001620.KS,"Kbi Dongkook Ind.Co.,Ltd.",South Korea,KRW,consumer-cyclical,auto-parts,71783981056,"[71783981056, 79351909000.0, 78016393000.0, 96268445000.0]","[645.0, 713.0, 701.0, 865.0]","[0.0, 0.0, 0.0, 0.0]","[285073874180.0, 233598639420.0, 213978423650.0, 223598484770.0]","[337163644190.0, 319971922240.0, 354026687280.0, 342543665550.0]","[426184780360.0, 373187013640.0, 397931073300.0, 396370266120.0]","[7606028530.0, 4190418660.0, -22065695560.0, -11674563870.0]","[0.04176727001859309, 0.021799489830131333, NaN, NaN]",-101013490956.77203,-0.7106375631223301
002020.KS,Kolon Corporation,South Korea,KRW,industrials,conglomerates,223423250432,"[223423250432, 257578560000.0, 334609217765.625, 365094624806.25]","[16570.0, 20400.0, 26500.76171875, 28915.1796875]","[0.0, 0.0, 550.0, 550.0]","[2025631560130.0, 1684980865270.0, 1422824794680.0, 1351971154180.0]","[3205787396440.0, 2974058352510.0, 2543458164650.0, 2356163344760.0]","[3920885075470.0, 3358709490240.0, 2978410677400.0, 2849099785680.0]","[8566289650.0, 159879870840.0, 128377268200.0, 149252618270.0]","[0.02974846793960992, 0.09152048925438017, 0.08893107175644462, 0.09673141243294409]",-1835752645881.963,-0.12170662040618184
021240.KS,"COWAY Co., Ltd.",South Korea,KRW,consumer-cyclical,furnishings-fixtures-appliances,4317539991552,"[4317539991552, 3497810514443.0, 4950278334003.75, 5512335180872.5]","[59500.0, 48203.3125, 68219.765625, 75965.46875]","[0.0, 1350.0, 1300.0, 1250.0]","[1591625489080.0, 1374501066420.0, 1106454326260.0, 896854450340.0]","[3259340247310.0, 2990573808900.0, 2694173656270.0, 2132168622170.0]","[2213210951930.0, 2053106158530.0, 1896190300580.0, 1539014181300.0]","[471301137420.0, 458174984690.0, 465657885350.0, 404891633620.0]","[0.13039797894235233, 0.13913097650947476, 0.17382319780242647, 0.19106345192158747]",5811642775825.799,1.3460541852993289
005740.KS,"CROWNHAITAI Holdings Co.,Ltd.",South Korea,KRW,consumer-defensive,confectioners,91473969152,"[91473969152, 92049280000.0, 133046815209.86328, 167343697692.3828]","[6360.0, 6400.0, 9250.4755859375, 11635.068359375]","[0.0, 0.0, 100.0, 100.0]","[230187006180.0, 271727927360.0, 260606644770.0, 223690925990.0]","[925599925590.0, 882042160070.0, 855132486920.0, 869679251560.0]","[611838013670.0, 635811691850.0, 626381107120.0, 606229982080.0]","[20802006720.0, 8364417210.0, 4406514210.0, 22941128820.0]","[0.08677059072322804, 0.050136826709368205, 0.0260095505712736, 0.05626845920080419]",-226149182759.27142,-0.4044850750107336
084870.KS,"TBH Global Co., Ltd",South Korea,KRW,consumer-cyclical,apparel-manufacturing,34246864896,"[34246864896, 38333522855.95703, 39142062473.4375, 40128009644.72656]","[1642.0, 1837.9388427734375, 1876.705078125, 1923.977294921875]","[0.0, 50.0, 50.0, 0.0]","[78531513400.0, 83592436430.0, 71417873980.0, 69668749880.0]","[31515189800.0, 28735195250.0, 45604616330.0, 69759840940.0]","[47020621920.0, 52145159200.0, 62327748050.0, 61332793270.0]","[6736053460.0, 4927301230.0, -19619878060.0, -30794073450.0]","[0.10860616260285179, 0.0750914044222336, NaN, NaN]",94043078674.56137,2.7460346796750295
